"","word","mRT","acc"
"11104","handing",655.470588235294,0.918918918918919
"11105","handle",538.184210526316,1
"11106","handled",578.575,1
"11107","handler",662.444444444444,0.947368421052632
"11108","handlers",665.911764705882,0.85
"11109","handles",561.875,1
"11110","handling",652.243243243243,0.973684210526316
"11111","handloom",786.166666666667,0.157894736842105
"11112","handlooms",853.142857142857,0.175
"11113","handmade",593.025641025641,0.975
"11114","handmaid",675.888888888889,0.72972972972973
"11115","handmaids",651.458333333333,0.648648648648649
"11116","handout",543.027027027027,0.973684210526316
"11117","handouts",612.694444444444,0.923076923076923
"11118","handpicked",666.194444444444,0.947368421052632
"11119","handrail",720.714285714286,0.921052631578947
"11120","handrails",721.277777777778,0.972972972972973
"11121","hands",549.675,1
"11122","handsaw",750.275862068965,0.763157894736842
"11123","handsaws",666.9,0.526315789473684
"11124","handshake",590.368421052632,1
"11125","handshakes",601.538461538462,1
"11126","handsome",564.512820512821,1
"11127","handstand",674.714285714286,0.921052631578947
"11128","handstands",727.878787878788,0.891891891891892
"11129","handwork",673.615384615385,0.702702702702703
"11130","handy",560.846153846154,1
"11131","hang",547.692307692308,0.975
"11132","hangar",748.952380952381,0.567567567567568
"11133","hangars",703.761904761905,0.525
"11134","hangdog",639,0.131578947368421
"11135","hanged",591.894736842105,0.95
"11136","hanger",573.162162162162,0.973684210526316
"11137","hangers",714.307692307692,0.975
"11138","hanging",596.973684210526,1
"11139","hangings",655.948717948718,0.975
"11140","hangman",617.916666666667,0.947368421052632
"11141","hangmen",641.567567567568,0.925
"11142","hangnail",752.578947368421,0.475
"11143","hangout",596.459459459459,0.973684210526316
"11144","hangouts",617.513513513514,0.925
"11145","hangs",628.105263157895,1
"11146","hank",676.5,0.631578947368421
"11147","hankies",668.533333333333,0.810810810810811
"11148","hanks",666.4375,0.444444444444444
"11149","hanky",789.15625,0.842105263157895
"11150","hansard",870.5,0.1
"11151","hansards",720.5,0.0526315789473684
"11152","hansom",821.888888888889,0.25
"11153","hap",688,0.184210526315789
"11154","hapless",757.08,0.625
"11155","haply",633.5,0.162162162162162
"11156","happen",539.702702702703,1
"11157","happened",536.710526315789,1
"11158","happens",517,1
"11159","happier",550.55,1
"11160","happy",490.342105263158,1
"11161","harangue",973.857142857143,0.175
"11162","harangued",739.818181818182,0.297297297297297
"11163","harangues",944.666666666667,0.243243243243243
"11164","harass",722.026315789474,0.974358974358974
"11165","harassed",615.315789473684,0.974358974358974
"11166","harbour",578.184210526316,1
"11167","harboured",646.78125,0.864864864864865
"11168","harbours",630.324324324324,0.973684210526316
"11169","hard",542.342105263158,0.95
"11170","hardback",614.461538461538,0.975
"11171","hardbacked",714.967741935484,0.815789473684211
"11172","hardbacks",698.083333333333,0.9
"11173","hardboard",729.379310344828,0.763157894736842
"11174","hardbound",895.454545454545,0.305555555555556
"11175","harden",616.487179487179,1
"11176","hardened",589.789473684211,1
"11177","hardens",606.2,1
"11178","harder",544.95,1
"11179","hardest",604.638888888889,0.947368421052632
"11180","hardier",617.636363636364,0.846153846153846
"11181","hardly",572.769230769231,0.975
"11182","hardness",674.324324324324,0.925
"11183","hardship",659.228571428571,0.921052631578947
"11184","hardships",637.394736842105,0.974358974358974
"11185","hardtop",778.36,0.625
"11186","hardware",677.825,1
"11187","hardwood",643.228571428571,0.921052631578947
"11188","hardwoods",683.185185185185,0.692307692307692
"11189","hardy",558.970588235294,0.871794871794872
"11190","hare",619.846153846154,0.975
"11191","harebell",523,0.0263157894736842
"11192","harebells",1328,0.05
"11193","harebrained",799.7,0.263157894736842
"11194","harelip",844.5,0.263157894736842
"11195","harem",674.0625,0.421052631578947
"11196","harems",825.05,0.526315789473684
"11197","hares",620.41935483871,0.837837837837838
"11198","haring",760.1,0.27027027027027
"11199","hark",691.206896551724,0.763157894736842
"11200","harked",762.241379310345,0.743589743589744
"11201","harking",789.7,0.540540540540541
"11202","harks",762.37037037037,0.675
"11203","harlot",694.294117647059,0.447368421052632
"11204","harlots",626.578947368421,0.475
"11205","harm",527.25,0.947368421052632
"11206","harmed",568.736842105263,0.95
"11207","harmful",581.948717948718,0.975
"11208","harming",556.578947368421,0.95
"11209","harmless",586.605263157895,1
"11210","harms",571.416666666667,0.947368421052632
"11211","harness",697.296296296296,0.675
"11212","harnessed",641.5,0.95
"11213","harp",558.027027027027,0.973684210526316
"11214","harper",670.896551724138,0.763157894736842
"11215","harpers",649.583333333333,0.666666666666667
"11216","harpies",733.72,0.641025641025641
"11217","harpist",716.685714285714,0.875
"11218","harpists",684.034482758621,0.743589743589744
"11219","harpoon",628.351351351351,0.925
"11220","harpooned",702.457142857143,0.897435897435897
"11221","harpoons",749.823529411765,0.918918918918919
"11222","harps",649.605263157895,0.95
"11223","harpy",747.058823529412,0.459459459459459
"11224","harried",629.04347826087,0.575
"11225","harrier",666.875,0.6
"11226","harriers",733.925925925926,0.692307692307692
"11227","harries",787.7,0.263157894736842
"11228","harrow",597.194444444444,0.923076923076923
"11229","harrowed",702.181818181818,0.846153846153846
"11230","harrows",682.121212121212,0.846153846153846
"11231","harry",697.78125,0.82051282051282
"11232","harsh",556.625,1
"11233","harsher",700.184210526316,0.95
"11234","harshest",855.28,0.641025641025641
"11235","harshly",661.810810810811,0.973684210526316
"11236","harshness",578.657894736842,0.95
"11237","hart",579.954545454545,0.578947368421053
"11238","harts",775.833333333333,0.307692307692308
"11239","harvest",494.342105263158,0.974358974358974
"11240","harvests",570,0.973684210526316
"11241","has",569.371428571429,0.921052631578947
"11242","hash",609.4,1
"11243","hashed",682.942857142857,0.875
"11244","hashing",721.473684210526,0.5
"11245","hashish",1252.375,0.210526315789474
"11246","hasp",695.25,0.105263157894737
"11247","hasps",671,0.225
"11248","hassle",520.236842105263,0.95
"11249","hassled",670.117647058824,0.918918918918919
"11250","hassles",628.027777777778,0.947368421052632
"11251","hassling",694.12,0.657894736842105
"11252","hassock",697.1,0.25
"11253","hassocks",630.230769230769,0.342105263157895
"11254","haste",568.894736842105,0.95
"11255","hasten",654.516129032258,0.837837837837838
"11256","hastened",646.405405405405,0.948717948717949
"11257","hastening",754.777777777778,0.947368421052632
"11258","hastens",668.65625,0.82051282051282
"11259","hasty",608.911764705882,0.894736842105263
"11260","hat",585.675675675676,0.925
"11261","hatband",683,0.1
"11262","hatch",554,0.975
"11263","hatchback",692.243243243243,0.925
"11264","hatchbacks",710.384615384615,0.975
"11265","hatched",626.325,1
"11266","hatches",598.918918918919,0.973684210526316
"11267","hatchet",625.222222222222,0.947368421052632
"11268","hatchets",615.939393939394,0.868421052631579
"11269","hatching",633.026315789474,0.95
"11270","hatchway",705,0.567567567567568
"11271","hatchways",665.263157894737,0.5
"11272","hate",527.775,1
"11273","hated",525.702702702703,0.973684210526316
"11274","hateful",595.783783783784,1
"11275","hates",543.342857142857,0.945945945945946
"11276","hatful",732.357142857143,0.358974358974359
"11277","hath",804.95,0.526315789473684
"11278","hating",681.352941176471,0.871794871794872
"11279","hatless",792.041666666667,0.631578947368421
"11280","hatpin",798.615384615385,0.342105263157895
"11281","hatred",582.756756756757,0.973684210526316
"11282","hatreds",723.173913043478,0.638888888888889
"11283","hats",543,0.947368421052632
"11284","hatter",765.3,0.526315789473684
"11285","hatters",759.785714285714,0.35
"11286","hauberk",723.666666666667,0.0789473684210526
"11287","hauberks",679,0.0526315789473684
"11288","haughty",735.173913043478,0.575
"11289","haul",622.972222222222,0.9
"11290","haulage",626,0.575
"11291","hauled",668.064516129032,0.837837837837838
"11292","haulier",767.705882352941,0.447368421052632
"11293","hauliers",814,0.432432432432432
"11294","hauling",653.971428571429,0.897435897435897
"11295","hauls",656.882352941176,0.871794871794872
"11296","haunch",798.4,0.675675675675676
"11297","haunches",869.8,0.657894736842105
"11298","haunt",649.342857142857,0.897435897435897
"11299","haunted",565.444444444444,0.947368421052632
"11300","haunting",578.925,1
"11301","haunts",646.131578947368,1
"11302","hauteur",765.8,0.131578947368421
"11303","have",574.030303030303,0.825
"11304","haven",649.548387096774,0.815789473684211
"11305","havens",661.285714285714,0.875
"11306","havers",787,0.0263157894736842
"11307","haves",660.666666666667,0.157894736842105
"11308","having",638.051282051282,1
"11309","havoc",642.529411764706,0.894736842105263
"11310","haw",689.6,0.285714285714286
"11311","hawed",787.714285714286,0.184210526315789
"11312","hawing",696.6,0.131578947368421
"11313","hawk",632.842105263158,0.95
"11314","hawked",613.457142857143,0.875
"11315","hawker",670.56,0.625
"11316","hawkers",724.296296296296,0.710526315789474
"11317","hawking",682.65625,0.82051282051282
"11318","hawkish",683.208333333333,0.6
"11319","hawks",596.666666666667,0.975
"11320","haws",569.428571428571,0.175
"11321","hawser",836,0.0540540540540541
"11322","hawsers",864,0.05
"11323","hawthorn",783.826086956522,0.605263157894737
"11324","hawthorns",757.551724137931,0.725
"11325","hay",573.4,0.921052631578947
"11326","haycock",633.444444444444,0.225
"11327","haycocks",767.857142857143,0.184210526315789
"11328","hayrick",764.428571428571,0.184210526315789
"11329","haystack",664.542857142857,0.921052631578947
"11330","haystacks",702.810810810811,0.973684210526316
"11331","hazard",539.975,1
"11332","hazards",572.918918918919,0.973684210526316
"11333","haze",597.5,1
"11334","hazed",582.857142857143,0.897435897435897
"11335","hazel",560.972972972973,0.973684210526316
"11336","hazels",604.057142857143,0.897435897435897
"11337","hazes",688.428571428571,0.921052631578947
"11338","hazing",635.379310344828,0.805555555555556
"11339","hazy",642.857142857143,0.875
"11340","he",527.085714285714,0.921052631578947
"11341","head",513.921052631579,1
"11342","headache",631.441176470588,0.918918918918919
"11343","headaches",569.756756756757,0.973684210526316
"11344","headband",610.128205128205,0.975
"11345","headbands",648.857142857143,0.875
"11346","headboard",711.125,1
"11347","headboards",671.257142857143,0.875
"11348","headdress",843.166666666667,0.789473684210526
"11349","headed",609.425,1
"11350","header",598.918918918919,0.973684210526316
"11351","headers",597.055555555556,0.947368421052632
"11352","headfirst",748.137931034483,0.783783783783784
"11353","headgear",660.064516129032,0.794871794871795
"11354","headier",709,0.605263157894737
"11355","heading",592.641025641026,0.975
"11356","headings",569.538461538462,0.975
"11357","headlamp",624.764705882353,0.85
"11358","headlamps",692.15625,0.864864864864865
"11359","headland",744.655172413793,0.725
"11360","headlands",644.612903225806,0.775
"11361","headless",675.694444444444,0.947368421052632
"11362","headlight",604.425,1
"11363","headlights",606.975,1
"11364","headline",591.675,1
"11365","headlined",717.459459459459,0.973684210526316
"11366","headlines",600.421052631579,1
"11367","headlong",731.129032258065,0.794871794871795
"11368","headman",789.958333333333,0.6
"11369","headmen",628.958333333333,0.615384615384615
"11370","headphones",608.538461538462,0.975
"11371","headpiece",649,0.95
"11372","headrest",828.551724137931,0.725
"11373","headrests",893.333333333333,0.710526315789474
"11374","headroom",632.628571428571,0.875
"11375","heads",555.230769230769,0.975
"11376","headset",615.805555555556,0.947368421052632
"11377","headsets",609.27027027027,0.973684210526316
"11378","headship",723.357142857143,0.4
"11379","headships",707.461538461538,0.361111111111111
"11380","headstall",766.375,0.210526315789474
"11381","headstone",609.025641025641,0.975
"11382","headstones",717.454545454545,0.868421052631579
"11383","headstrong",616,0.947368421052632
"11384","headway",671.72972972973,0.925
"11385","headwind",711.136363636364,0.594594594594595
"11386","headwinds",803.321428571429,0.7
"11387","headword",680.384615384615,0.325
"11388","headwords",655.9,0.256410256410256
"11389","heady",621.814814814815,0.692307692307692
"11390","heal",632.567567567568,1
"11391","healed",619.394736842105,0.95
"11392","healer",620.157894736842,1
"11393","healers",569.8125,0.914285714285714
"11394","healing",543.25,1
"11395","heals",609,0.925
"11396","health",542.923076923077,0.975
"11397","healthful",736.5625,0.41025641025641
"11398","healthier",595.432432432432,0.973684210526316
"11399","healthy",557.538461538462,0.975
"11400","heap",678.972972972973,0.925
"11401","heaped",628.277777777778,0.9
"11402","heaping",600.344827586207,0.783783783783784
"11403","heaps",573.944444444444,0.947368421052632
"11404","hear",527.868421052632,1
"11405","heard",550.684210526316,0.974358974358974
"11406","hearer",689.157894736842,0.527777777777778
"11407","hearers",654.764705882353,0.447368421052632
"11408","hearing",592.27027027027,0.973684210526316
"11409","hearings",597.705882352941,0.918918918918919
"11410","hearken",708.5,0.15
"11411","hears",608.166666666667,0.9
"11412","hearsay",647,0.825
"11413","hearse",768.62962962963,0.710526315789474
"11414","hearses",747.190476190476,0.552631578947368
"11415","heart",518.358974358974,0.975
"11416","heartache",628.473684210526,1
"11417","heartaches",665.588235294118,0.918918918918919
"11418","heartbeat",585.368421052632,1
"11419","heartbeats",623.081081081081,0.973684210526316
"11420","heartbreak",582.025,1
"11421","heartburn",777.5,0.95
"11422","hearten",679.40625,0.82051282051282
"11423","heartened",587.878787878788,0.891891891891892
"11424","heartfelt",697,0.763157894736842
"11425","hearth",668.04347826087,0.575
"11426","hearthrug",905.333333333333,0.25
"11427","hearths",747.142857142857,0.538461538461538
"11428","heartier",721.388888888889,0.923076923076923
"11429","heartless",557.425,1
"11430","hearts",573.631578947368,1
"11431","heartsick",900.555555555556,0.461538461538462
"11432","heartstrings",770.966666666667,0.789473684210526
"11433","heartthrob",722.135135135135,0.925
"11434","heartwood",718.583333333333,0.315789473684211
"11435","hearty",670,0.972222222222222
"11436","heat",517.710526315789,1
"11437","heated",564.756756756757,0.973684210526316
"11438","heater",561.475,1
"11439","heaters",597.777777777778,0.947368421052632
"11440","heath",673.612903225806,0.775
"11441","heathen",699.409090909091,0.578947368421053
"11442","heathens",757.785714285714,0.7
"11443","heather",676.03125,0.842105263157895
"11444","heathers",693.857142857143,0.897435897435897
"11445","heaths",733.071428571429,0.7
"11446","heating",542.307692307692,0.975
"11447","heats",596.486486486486,0.925
"11448","heatstroke",840.742857142857,0.875
"11449","heatwave",614.564102564103,0.975
"11450","heave",611.65625,0.842105263157895
"11451","heaved",629.352941176471,0.894736842105263
"11452","heaven",530.487179487179,0.975
"11453","heavens",569,1
"11454","heaves",711.875,0.864864864864865
"11455","heavier",562.894736842105,1
"11456","heavies",720.777777777778,0.710526315789474
"11457","heaving",657.054054054054,0.948717948717949
"11458","heavy",535.075,1
"11459","hebrew",669.564102564103,0.975
"11460","hebrews",669.575757575758,0.891891891891892
"11461","heck",640.333333333333,0.771428571428571
"11462","heckle",631.571428571429,0.875
"11463","heckled",725.617647058824,0.871794871794872
"11464","heckles",658.029411764706,0.894736842105263
"11465","heckling",712.432432432432,0.948717948717949
"11466","hecks",672.058823529412,0.459459459459459
"11467","hectare",685.064516129032,0.794871794871795
"11468","hectares",764.62962962963,0.72972972972973
"11469","hectic",628.742857142857,0.921052631578947
"11470","hector",689.6,0.625
"11471","hectored",793.25,0.315789473684211
"11472","hedge",610.578947368421,1
"11473","hedged",608.8125,0.864864864864865
"11474","hedgehog",661.277777777778,1
"11475","hedgehogs",574,1
"11476","hedgerow",711.516129032258,0.794871794871795
"11477","hedgerows",724.185185185185,0.710526315789474
"11478","hedges",566.342105263158,1
"11479","hedging",740.852941176471,0.871794871794872
"11480","heed",687.653846153846,0.666666666666667
"11481","heeded",621.222222222222,0.692307692307692
"11482","heedful",874.142857142857,0.175
"11483","heeding",807.571428571429,0.538461538461538
"11484","heedless",831.222222222222,0.45
"11485","heeds",791.863636363636,0.594594594594595
"11486","heel",555.210526315789,1
"11487","heeled",597.5,0.810810810810811
"11488","heeling",695.035714285714,0.717948717948718
"11489","heels",576.725,1
"11490","heftier",775.333333333333,0.675
"11491","hefty",732.423076923077,0.684210526315789
"11492","heifer",929.909090909091,0.289473684210526
"11493","heifers",700.75,0.2
"11494","height",532.342105263158,1
"11495","heighten",610.65,1
"11496","heightened",634.375,1
"11497","heightens",676.394736842105,1
"11498","heights",530.8,1
"11499","heinous",795.5,0.578947368421053
"11500","heir",598.657142857143,0.945945945945946
"11501","heiress",756.085714285714,0.921052631578947
"11502","heirloom",724.645161290323,0.815789473684211
"11503","heirlooms",698.290322580645,0.815789473684211
"11504","heirs",645.828571428571,0.921052631578947
"11505","held",543.358974358974,1
"11506","helium",626.594594594595,0.925
"11507","hell",520.333333333333,0.975
"11508","hellcat",817.666666666667,0.236842105263158
"11509","hellish",643.588235294118,0.918918918918919
"11510","hello",513.4,1
"11511","hellos",640.928571428571,0.7
"11512","hells",566.542857142857,0.945945945945946
"11513","helm",649.75,0.8
"11514","helmet",549.243243243243,0.973684210526316
"11515","helmets",602.648648648649,0.973684210526316
"11516","helms",654.52,0.657894736842105
"11517","helmsman",788.411764705882,0.425
"11518","helmsmen",829.962962962963,0.675
"11519","helots",741,0.0526315789473684
"11520","help",533.210526315789,1
"11521","helped",564.2,1
"11522","helper",613.432432432432,0.973684210526316
"11523","helpers",622.15,1
"11524","helpful",581.472222222222,0.947368421052632
"11525","helping",596.725,1
"11526","helpings",642.55,1
"11527","helpless",556.3,1
"11528","helpmate",738.75,0.210526315789474
"11529","helpmeet",466,0.05
"11530","helps",566.736842105263,1
"11531","helves",547.333333333333,0.075
"11532","hem",607.321428571429,0.7
"11533","hemline",798.884615384615,0.684210526315789
"11534","hemlines",818.210526315789,0.513513513513513
"11535","hemlock",741.55,0.540540540540541
"11536","hemmed",725,0.75
"11537","hemming",696.444444444444,0.710526315789474
"11538","hemp",677.375,0.8
"11539","hems",725,0.736842105263158
"11540","hen",562.923076923077,0.975
"11541","hence",549.564102564103,0.975
"11542","henceforth",673.882352941176,0.871794871794872
"11543","henchman",693.205882352941,0.85
"11544","henchmen",626.65,1
"11545","henna",696.166666666667,0.631578947368421
"11546","henpecked",828,0.342105263157895
"11547","hens",606.27027027027,0.973684210526316
"11548","hep",784,0.105263157894737
"11549","her",576.918918918919,0.973684210526316
"11550","herald",670.5,0.842105263157895
"11551","heralds",661.911764705882,0.894736842105263
"11552","herb",524.076923076923,0.975
"11553","herbage",878.285714285714,0.175
"11554","herbal",645.888888888889,0.947368421052632
"11555","herbs",544.717948717949,0.975
"11556","herd",564.444444444444,0.923076923076923
"11557","herded",721.941176470588,0.85
"11558","herding",701.551724137931,0.763157894736842
"11559","herds",624.891891891892,0.948717948717949
"11560","herdsman",811.45,0.526315789473684
"11561","herdsmen",783.04,0.625
"11562","here",548.894736842105,0.95
"11563","hereby",654.605263157895,0.974358974358974
"11564","herein",846.333333333333,0.552631578947368
"11565","hereof",768.294117647059,0.472222222222222
"11566","hereto",898.083333333333,0.333333333333333
"11567","herewith",733.842105263158,0.5
"11568","hermit",633.111111111111,0.9
"11569","hermits",696.428571428571,0.921052631578947
"11570","hernia",719.096774193548,0.794871794871795
"11571","hernias",762.857142857143,0.552631578947368
"11572","hero",524.657894736842,1
"11573","herod",835.428571428571,0.368421052631579
"11574","heroes",531.157894736842,1
"11575","heron",688.361111111111,0.923076923076923
"11576","herons",680.666666666667,0.789473684210526
"11577","herpes",695.333333333333,0.947368421052632
"11578","herr",807.4,0.135135135135135
"11579","herring",677.818181818182,0.868421052631579
"11580","herrings",715.914285714286,0.921052631578947
"11581","hers",629.727272727273,0.825
"11582","herself",606.307692307692,1
"11583","hertz",691.173913043478,0.58974358974359
"11584","hes",693.666666666667,0.394736842105263
"11585","hessian",745.071428571429,0.368421052631579
"11586","hew",750.294117647059,0.447368421052632
"11587","hewed",760.692307692308,0.342105263157895
"11588","hewer",713,0.0512820512820513
"11589","hewers",742.5,0.105263157894737
"11590","hewing",795.4,0.263157894736842
"11591","hewn",823.636363636364,0.289473684210526
"11592","hews",625.6,0.256410256410256
"11593","hex",733.032258064516,0.775
"11594","hexed",762.826086956522,0.605263157894737
"11595","hexes",778.95652173913,0.58974358974359
"11596","hey",547.055555555556,0.923076923076923
"11597","heyday",715.681818181818,0.564102564102564
"11598","hi",564.823529411765,0.894736842105263
"11599","hiccup",612.837837837838,1
"11600","hiccupped",628.941176470588,0.944444444444444
"11601","hiccups",652.473684210526,0.95
"11602","hick",670.76,0.625
"11603","hicks",883.7,0.540540540540541
"11604","hid",593.363636363636,0.846153846153846
"11605","hidden",566.736842105263,1
"11606","hide",550.948717948718,0.975
"11607","hidebound",604.875,0.205128205128205
"11608","hideous",653.216216216216,1
"11609","hideout",611.342105263158,1
"11610","hides",574.583333333333,0.972972972972973
"11611","hiding",616.075,1
"11612","hie",725,0.025
"11613","hied",762,0.0263157894736842
"11614","high",544.4,1
"11615","highballs",787.285714285714,0.525
"11616","highbrow",715.038461538462,0.65
"11617","higher",557.657894736842,1
"11618","highest",532.578947368421,1
"11619","highland",648.885714285714,0.921052631578947
"11620","highlands",641.552631578947,1
"11621","highlight",575.925,1
"11622","highlights",566.131578947368,1
"11623","highly",558.763157894737,1
"11624","highness",697.948717948718,0.975
"11625","highroad",828.677419354839,0.794871794871795
"11626","highs",555.210526315789,1
"11627","highway",564.575,1
"11628","highways",695.828571428571,0.921052631578947
"11629","hijack",653.538461538462,1
"11630","hijacked",692.028571428571,0.921052631578947
"11631","hijacks",648.736842105263,0.974358974358974
"11632","hike",535.083333333333,0.947368421052632
"11633","hiked",636.805555555556,0.947368421052632
"11634","hiker",634.513513513514,0.973684210526316
"11635","hikers",618.764705882353,0.894736842105263
"11636","hikes",573.421052631579,1
"11637","hiking",655.342105263158,0.95
"11638","hill",514.27027027027,0.973684210526316
"11639","hillier",774.526315789474,0.487179487179487
"11640","hillock",774.947368421053,0.5
"11641","hillocks",626.428571428571,0.368421052631579
"11642","hills",525.05,1
"11643","hillside",669.25641025641,0.975
"11644","hillsides",723.457142857143,0.875
"11645","hilly",798.333333333333,0.631578947368421
"11646","hilt",702.32,0.625
"11647","hilts",716.75,0.512820512820513
"11648","him",527.051282051282,0.975
"11649","himself",609.725,1
"11650","hind",681.935483870968,0.861111111111111
"11651","hinder",637.264705882353,0.894736842105263
"11652","hindered",590.588235294118,0.894736842105263
"11653","hinders",677.277777777778,0.9
"11654","hindi",725.652173913043,0.58974358974359
"11655","hindmost",695.545454545455,0.289473684210526
"11656","hindrance",823.047619047619,0.552631578947368
"11657","hinds",836.28,0.675675675675676
"11658","hindsight",703.25,0.947368421052632
"11659","hindu",670.625,0.842105263157895
"11660","hindus",772,0.375
"11661","hinge",615.083333333333,0.972972972972973
"11662","hinged",644.09375,0.842105263157895
"11663","hinges",619.027777777778,0.947368421052632
"11664","hinging",693,0.564102564102564
"11665","hint",567.666666666667,0.975
"11666","hinted",596.552631578947,1
"11667","hinting",681.216216216216,0.925
"11668","hints",603.297297297297,1
"11669","hip",546.263157894737,0.974358974358974
"11670","hippie",710.578947368421,0.95
"11671","hippies",615.842105263158,0.974358974358974
"11672","hippo",589.555555555556,0.947368421052632
"11673","hippos",662.727272727273,0.891891891891892
"11674","hips",594.410256410256,1
"11675","hipster",686.147058823529,0.85
"11676","hipsters",658.161290322581,0.775
"11677","hire",535.275,1
"11678","hired",585.128205128205,0.975
"11679","hires",594.210526315789,1
"11680","hiring",605.342105263158,0.95
"11681","hirsute",840.166666666667,0.15
"11682","his",568.176470588235,0.894736842105263
"11683","hiss",612.027027027027,0.925
"11684","hissed",572.885714285714,0.875
"11685","hisses",666.257142857143,0.921052631578947
"11686","hissing",641.194444444444,0.947368421052632
"11687","hist",706.666666666667,0.15
"11688","hit",533.473684210526,1
"11689","hitch",571.375,1
"11690","hitched",615.052631578947,0.95
"11691","hitches",617.058823529412,0.918918918918919
"11692","hitchhike",732.277777777778,0.947368421052632
"11693","hitchhiked",722.472222222222,0.9
"11694","hitching",709.947368421053,1
"11695","hither",705.8,0.789473684210526
"11696","hits",538.162162162162,0.973684210526316
"11697","hitter",765.818181818182,0.55
"11698","hitters",784.833333333333,0.473684210526316
"11699","hitting",566.15,1
"11700","hive",598.971428571429,0.921052631578947
"11701","hived",729.192307692308,0.65
"11702","hives",596,0.9
"11703","hiving",681.714285714286,0.368421052631579
"11704","ho",720.833333333333,0.473684210526316
"11705","hoar",669.764705882353,0.485714285714286
"11706","hoard",668.314285714286,0.921052631578947
"11707","hoarded",640.228571428571,0.921052631578947
"11708","hoarder",751.205882352941,0.918918918918919
"11709","hoarders",746.7,0.75
"11710","hoarding",686.461538461538,0.975
"11711","hoardings",724.4,0.833333333333333
"11712","hoards",719.46875,0.82051282051282
"11713","hoarse",605.916666666667,0.972972972972973
"11714","hoarsely",655.032258064516,0.775
"11715","hoarseness",902.44,0.735294117647059
"11716","hoarser",726.809523809524,0.567567567567568
"11717","hoary",727.125,0.216216216216216
"11718","hoax",631.828571428571,0.921052631578947
"11719","hoaxed",720.647058823529,0.918918918918919
"11720","hoaxer",690.785714285714,0.717948717948718
"11721","hoaxes",659.388888888889,0.9
"11722","hoaxing",668.25,0.842105263157895
"11723","hob",615.837837837838,0.925
"11724","hobbies",583.756756756757,1
"11725","hobble",700.444444444444,0.9
"11726","hobbled",729.558823529412,0.918918918918919
"11727","hobbles",639.733333333333,0.75
"11728","hobbling",717.794117647059,0.871794871794872
"11729","hobby",581.222222222222,0.9
"11730","hobnail",759.142857142857,0.368421052631579
"11731","hobnailed",837.533333333333,0.394736842105263
"11732","hobnails",805.8,0.394736842105263
"11733","hobnobs",683.375,0.8
"11734","hobo",699.107142857143,0.717948717948718
"11735","hobs",617.868421052632,0.95
"11736","hock",625.75,0.5
"11737","hocked",802.066666666667,0.394736842105263
"11738","hockey",606.891891891892,0.973684210526316
"11739","hocking",732.444444444444,0.236842105263158
"11740","hocks",722.733333333333,0.394736842105263
"11741","hod",601.857142857143,0.184210526315789
"11742","hods",732.75,0.105263157894737
"11743","hoe",653.3125,0.8
"11744","hoed",813.888888888889,0.243243243243243
"11745","hoeing",873.461538461538,0.325
"11746","hoes",668.566666666667,0.810810810810811
"11747","hog",541.181818181818,0.970588235294118
"11748","hogged",683.483870967742,0.815789473684211
"11749","hogging",813.096774193548,0.837837837837838
"11750","hogs",586.606060606061,0.825
"11751","hogshead",914.352941176471,0.459459459459459
"11752","hogsheads",765.928571428571,0.368421052631579
"11753","hogwash",800.75,0.432432432432432
"11754","hoist",676.315789473684,0.95
"11755","hoisted",624.864864864865,0.925
"11756","hoisting",713.352941176471,0.894736842105263
"11757","hoists",676.605263157895,1
"11758","hold",513.7,1
"11759","holdall",783.571428571429,0.583333333333333
"11760","holdalls",821.555555555556,0.45
"11761","holder",529.051282051282,0.975
"11762","holders",593.216216216216,0.948717948717949
"11763","holding",575.8,1
"11764","holdings",577.026315789474,1
"11765","holds",604.289473684211,0.974358974358974
"11766","holdups",777.034482758621,0.783783783783784
"11767","hole",510.324324324324,0.973684210526316
"11768","holed",633.291666666667,0.666666666666667
"11769","holes",558.175,1
"11770","holier",788.625,0.421052631578947
"11771","holies",911.857142857143,0.189189189189189
"11772","holing",981.111111111111,0.225
"11773","holland",682.078947368421,0.95
"11774","holler",767.416666666667,0.648648648648649
"11775","hollered",683.68,0.675675675675676
"11776","hollers",758.818181818182,0.578947368421053
"11777","hollow",567.684210526316,0.95
"11778","hollows",610.641025641026,0.975
"11779","holly",572.756756756757,1
"11780","holstein",995.571428571429,0.184210526315789
"11781","holsteins",989.5,0.0512820512820513
"11782","holster",673.647058823529,0.871794871794872
"11783","holsters",729,0.871794871794872
"11784","holy",564.025,1
"11785","homage",621.166666666667,0.923076923076923
"11786","homburg",867.5,0.05
"11787","home",566.378378378378,0.973684210526316
"11788","homed",742.52380952381,0.538461538461538
"11789","homegrown",656.394736842105,0.95
"11790","homeland",643.882352941176,0.944444444444444
"11791","homelands",633.611111111111,0.9
"11792","homeless",568.394736842105,1
"11793","homelier",990.3125,0.432432432432432
"11794","homelike",845.777777777778,0.486486486486487
"11795","homely",637.825,1
"11796","homemade",618.435897435897,0.975
"11797","homer",883.115384615385,0.666666666666667
"11798","homers",709.071428571429,0.358974358974359
"11799","homes",600.5,0.9
"11800","homesick",635.9,1
"11801","homespun",917.545454545455,0.282051282051282
"11802","homestead",665.75,0.717948717948718
"11803","homesteads",748.35,0.526315789473684
"11804","hometown",581.282051282051,0.975
